ID,Generation
1098,1864.899658
1099,1271.913086
1100,929.3969116
1101,398.3179932
1102,1864.383911
1103,1003.902466
1104,742.3063354
1105,1298.028442
1106,1016.055664
1107,1373.387573
1108,1151.74231
1109,1141.24292
1110,413.2066345
1111,1382.159058
1112,1932.940063
1113,1308.911743
1114,974.4228516
1115,410.9091492
1116,1926.033691
1117,972.0193481
1118,225.0529327
1119,284.1703491
1120,203.6266632
1121,315.9225464
1122,462.2765503
1123,851.3424683
1124,748.8632202
1125,216.7749176
1126,873.9847412
1127,615.4407959
1128,249.5474548
1129,831.1954346
1130,849.1177979
1131,527.7243652
1132,448.3442078
1133,690.6522827
1134,530.7832642
1135,722.2512207
1136,401.4208374
1137,882.5943604
1138,791.6477051
1139,299.9984436
1140,293.3516846
1141,1140.867188
1142,549.0274048
1143,873.4140625
1144,1148.505981
1145,534.5822144
1146,1474.59668
1147,1180.390625
1148,929.5374756
1149,1611.538452
1150,1142.999878
1151,1562.215088
1152,308.4467468
1153,1385.954834
1154,1782.901978
1155,424.8737488
1156,1541.898193
1157,1164.822388
1158,1623.222046
1159,916.2874146
1160,1011.128296
1161,1149.908081
1162,879.1045532
1163,1427.19397
1164,1148.878662
1165,1436.971558
1166,1061.338989
1167,346.0492249
1168,406.40625
1169,1843.175293
1170,1254.613892
1171,921.2874146
1172,1844.539551
1173,899.6348877
1174,211.1888275
1175,313.5142822
1176,348.3657227
1177,298.6937866
1178,258.7928772
1179,663.6000366
1180,381.979126
1181,285.8223877
1182,386.8177795
1183,437.4294128
1184,151.8004913
1185,161.1662903
1186,548.90448
1187,225.253479
1188,328.586853
1189,337.9520264
1190,452.1611633
1191,470.4604797
1192,377.0939941
1193,153.062439
1194,728.1140747
1195,147.0389709
1196,459.1277771
1197,468.8670349
1198,528.6027832
1199,406.3560181
1200,556.7352905
1201,352.6986084
1202,292.2408142
1203,489.0818176
1204,1017.212219
1205,586.3948975
1206,559.6572876
1207,759.2966309
1208,690.2486572
1209,227.4332886
1210,223.3130341
1211,584.6011963
1212,802.3685303
1213,836.3695679
1214,904.3165283
1215,510.9106445
1216,348.0455017
1217,369.8031921
1218,304.6817017
1219,482.5768127
1220,404.6455688
1221,414.1806641
1222,424.9007568
1223,119.1200256
1224,395.2851563
1225,438.5189209
1226,562.1682739
1227,106.3454437
1228,600.6099854
1229,233.4862671
1230,618.1420898
1231,1118.561401
1232,952.8590088
1233,1335.093628
1234,395.191864
1235,1099.223877
1236,2060.66333
1237,1309.8125
1238,394.9629517
1239,959.5270386
1240,1539.954346
1241,1187.007813
1242,2058.728516
1243,978.8598022
1244,760.3667603
1245,1252.914307
1246,1763.763062
1247,916.5231323
1248,1132.220703
1249,1647.236206
1250,364.1381226
1251,1863.717651
1252,1214.874756
1253,426.7119446
1254,1527.934937
1255,1164.759766
1256,1397.675415
1257,1101.312256
1258,1249.565063
1259,823.1488037
1260,1162.598267
1261,916.1982422
1262,1737.917969
1263,942.201416
1264,1123.628662
1265,1332.443115
1266,1378.813599
1267,356.1318359
1268,1335.671997
1269,415.1264343
1270,1774.046509
1271,1020.036987
1272,686.3703613
1273,1014.541443
1274,743.989502
1275,565.1969604
1276,713.0278931
1277,463.1596985
1278,608.2121582
1279,850.4903564
1280,741.8343506
1281,824.4174194
1282,630.9008179
1283,301.8017578
1284,268.9654236
1285,870.5164185
1286,434.7142944
1287,268.4664001
1288,365.5337219
1289,669.0223389
1290,328.5635986
1291,431.6834106
1292,145.5218811
1293,452.6414185
1294,670.467041
1295,351.0207214
1296,465.8459778
1297,128.7125092
1298,636.1639404
1299,339.3959961
1300,262.7354126
1301,327.4261475
1302,128.943924
1303,317.2388611
1304,769.7663574
1305,443.3340759
1306,478.4113464
1307,971.3933105
1308,283.2591248
1309,284.024353
1310,1130.744873
1311,901.9506226
1312,1112.042358
1313,481.0567627
1314,643.9503784
1315,910.9509277
1316,1505.79126
1317,1327.537476
1318,352.907959
1319,2140.961914
1320,355.5970764
1321,1519.540039
1322,857.1122437
1323,1461.94043
1324,1313.244629
1325,810.0922852
1326,261.2303467
1327,410.815979
1328,351.3748169
1329,254.6094513
1330,281.2270813
1331,373.1943359
1332,315.7371521
1333,383.5872498
1334,148.9532623
1335,564.2412109
1336,406.5552063
1337,178.5997009
1338,304.8552246
1339,280.6289368
1340,464.59375
1341,224.9323883
1342,404.8655701
1343,888.6629639
1344,851.1091919
1345,1151.61499
1346,221.8100739
1347,215.9459534
1348,735.8370972
1349,872.9116821
1350,84.03088379
1351,303.1702271
1352,261.4533081
1353,258.0958557
1354,285.473175
1355,395.0300598
1356,394.4855347
1357,142.1599121
1358,543.2321167
1359,357.5276184
1360,420.8869934
1361,175.2001801
1362,250.9538879
1363,334.5154419
1364,226.8500977
1365,348.3114624
1366,966.9407349
1367,1415.159668
1368,1674.057495
1369,1936.76709
1370,391.9690552
1371,1442.869385
1372,1197.183105
1373,424.5028992
1374,1853.296387
1375,894.5588989
1376,294.7205811
1377,197.0398407
1378,346.9441833
1379,567.2148438
1380,622.9476318
1381,293.8225708
1382,959.1220703
1383,1112.165405
1384,350.7260132
1385,1638.800659
1386,719.4332886
1387,1080.288208
1388,1459.678467
1389,715.7796631
1390,1710.030884
1391,1478.700806
1392,1017.221619
1393,1253.479858
1394,459.6853027
1395,1563.989868
1396,1305.481567
1397,2199.121338
1398,1518.421265
1399,439.215332
1400,1253.818604
1401,2194.818604
1402,1203.498413
1403,484.1625671
1404,1637.916382
1405,657.2091675
1406,674.2525024
1407,941.9849243
1408,890.9877319
1409,335.8466187
1410,924.5162354
1411,333.0368042
1412,631.3448486
1413,1371.602295
1414,599.9760132
1415,440.1246643
1416,196.2326202
1417,568.6816406
1418,550.6650391
1419,351.7481079
1420,844.4396362
1421,983.7816162
1422,1346.481689
1423,451.5218506
1424,236.6682281
1425,1024.215698
1426,211.3457489
1427,286.3742065
1428,1136.598755
1429,275.1356812
1430,444.3384094
1431,324.2767639
1432,1680.908447
1433,738.2129517
1434,832.5915527
1435,1262.887695
1436,1048.544067
1437,337.2999268
1438,341.1029053
1439,1488.638794
1440,1274.644653
1441,912.7089844
1442,226.3881226
1443,346.3388977
1444,266.708252
1445,1875.091919
1446,891.3509521
1447,1146.131714
1448,1657.359619
1449,347.1482544
1450,1309.988281
1451,1897.497681
1452,442.3594666
1453,1452.074585
1454,1242.846069
1455,1281.68335
1456,223.8009033
1457,790.8106689
1458,1197.401733
1459,1055.75415
1460,806.1020508
1461,399.9212952
1462,1295.288818
1463,320.7932434
1464,813.034668
1465,2037.424805
1466,1273.895264
1467,977.9429321
1468,261.7097778
1469,1585.616089
1470,1086.587524
1471,1346.597656
1472,886.3288574
1473,1189.238892
1474,337.9771118
1475,489.4758911
1476,1941.048096
1477,1177.099121
1478,902.6130981
1479,388.380188
1480,344.038208
1481,293.3815002
1482,1392.848999
1483,511.4390259
1484,625.4884644
1485,499.5983887
1486,684.5455322
1487,861.1972046
1488,946.1582642
1489,1234.87439
1490,328.2991943
1491,690.286499
1492,349.9075623
1493,877.6967163
1494,321.7735596
1495,231.6884003
1496,184.1104584
1497,563.2455444
1498,393.616394
1499,909.1151733
1500,696.3024902
1501,241.4085388
1502,858.5128174
1503,433.0455627
1504,237.0607147
1505,856.5333252
1506,1011.972717
1507,364.5926819
1508,845.7772217
1509,1483.991943
1510,1292.691772
1511,1763.131592
1512,409.6357117
1513,1496.747314
1514,408.3139954
1515,895.4806519
1516,393.2621155
1517,1865.043457
1518,1129.252808
1519,750.5405273
1520,509.6169128
1521,648.3273926
1522,740.963501
1523,1304.512939
1524,911.5586548
1525,1300.007935
1526,1176.155151
1527,1748.498901
1528,1481.727661
1529,2457.577637
1530,1052.688232
1531,2200.551025
1532,497.562561
1533,461.8052368
1534,1285.056152
1535,1686.261353
1536,638.9020996
1537,448.0730896
1538,429.6878357
1539,779.0661621
